Teacher_ID,Teacher_Name,Department,Year,Course_ID,Course_Duration,Course_Digit,Course_Present,Digit_Ratio,Digit_Percentage,Digitalization
22,Graves,Sociology,2014,289,7,2,5,0.22,21,Medium-Low Digitalization
22,Graves,Sociology,2014,290,9,1,8,0.09,8,Low Digitalization
22,Graves,Sociology,2014,291,39,4,35,0.11,11,Low Digitalization
22,Graves,Sociology,2014,292,14,3,11,0.21,20,Low Digitalization
22,Graves,Sociology,2014,293,11,1,10,0.09,8,Low Digitalization
22,Graves,Sociology,2014,294,39,21,18,0.54,54,Medium-High Digitalization
22,Graves,Sociology,2014,295,25,13,12,0.54,53,Medium-High Digitalization
22,Graves,Sociology,2014,296,35,13,22,0.38,38,Medium-Low Digitalization
22,Graves,Sociology,2014,297,9,2,7,0.2,19,Low Digitalization
22,Graves,Sociology,2014,298,12,1,11,0.05,5,Low Digitalization
22,Graves,Sociology,2014,299,6,1,5,0.12,12,Low Digitalization
22,Graves,Sociology,2014,300,28,5,23,0.18,18,Low Digitalization
22,Graves,Sociology,2014,301,22,1,21,0.02,2,Low Digitalization
22,Graves,Sociology,2014,302,56,30,26,0.54,54,Medium-High Digitalization
22,Graves,Sociology,2014,303,12,6,6,0.52,51,Medium-High Digitalization
22,Graves,Sociology,2014,304,8,0,8,0.02,2,Low Digitalization
22,Graves,Sociology,2014,305,5,3,2,0.54,53,Medium-High Digitalization
22,Graves,Sociology,2014,306,19,8,11,0.44,44,Medium-Low Digitalization
23,Frere,Law,2014,307,21,9,12,0.43,43,Medium-Low Digitalization
23,Frere,Law,2014,308,14,9,5,0.61,61,Medium-High Digitalization
23,Frere,Law,2014,309,6,1,5,0.09,9,Low Digitalization
23,Frere,Law,2014,310,35,11,24,0.3,30,Medium-Low Digitalization
23,Frere,Law,2014,311,5,1,4,0.19,19,Low Digitalization
23,Frere,Law,2014,312,38,5,33,0.12,12,Low Digitalization
23,Frere,Law,2014,313,27,9,18,0.32,32,Medium-Low Digitalization
23,Frere,Law,2014,314,40,4,36,0.09,8,Low Digitalization
24,Rochette,Law,2014,315,51,20,31,0.4,40,Medium-Low Digitalization
24,Rochette,Law,2014,316,13,8,5,0.6,60,Medium-High Digitalization
24,Rochette,Law,2014,317,12,1,11,0.05,5,Low Digitalization
24,Rochette,Law,2014,318,22,5,17,0.21,20,Low Digitalization
24,Rochette,Law,2014,319,25,7,18,0.28,28,Medium-Low Digitalization
24,Rochette,Law,2014,320,60,5,55,0.09,8,Low Digitalization
25,Michaud,Law,2014,321,35,6,29,0.18,17,Low Digitalization
25,Michaud,Law,2014,322,12,4,8,0.31,31,Medium-Low Digitalization
25,Michaud,Law,2014,323,35,7,28,0.2,20,Low Digitalization
25,Michaud,Law,2014,324,5,3,2,0.51,50,Medium-Low Digitalization
25,Michaud,Law,2014,325,54,19,35,0.35,35,Medium-Low Digitalization
25,Michaud,Law,2014,326,15,3,12,0.23,22,Medium-Low Digitalization
25,Michaud,Law,2014,327,8,4,4,0.46,45,Medium-Low Digitalization
25,Michaud,Law,2014,328,7,0,7,0.01,1,Low Digitalization
25,Michaud,Law,2014,329,29,12,17,0.42,41,Medium-Low Digitalization
26,Grosjean,Law,2014,330,14,4,10,0.27,27,Medium-Low Digitalization
26,Grosjean,Law,2014,331,26,13,13,0.48,48,Medium-Low Digitalization
26,Grosjean,Law,2014,332,9,2,7,0.25,24,Medium-Low Digitalization
26,Grosjean,Law,2014,333,10,1,9,0.09,9,Low Digitalization
26,Grosjean,Law,2014,334,14,1,13,0.07,6,Low Digitalization
26,Grosjean,Law,2014,335,10,5,5,0.55,54,Medium-High Digitalization
26,Grosjean,Law,2014,336,23,10,13,0.45,44,Medium-Low Digitalization
26,Grosjean,Law,2014,337,10,0,10,0.02,2,Low Digitalization
26,Grosjean,Law,2014,338,29,3,26,0.1,10,Low Digitalization
26,Grosjean,Law,2014,339,11,2,9,0.14,14,Low Digitalization
26,Grosjean,Law,2014,340,29,12,17,0.4,39,Medium-Low Digitalization
26,Grosjean,Law,2014,341,10,1,9,0.13,12,Low Digitalization
26,Grosjean,Law,2014,342,5,0,5,0.02,2,Low Digitalization
26,Grosjean,Law,2014,343,9,4,5,0.44,43,Medium-Low Digitalization
26,Grosjean,Law,2014,344,29,3,26,0.11,11,Low Digitalization
26,Grosjean,Law,2014,345,7,2,5,0.34,33,Medium-Low Digitalization
26,Grosjean,Law,2014,346,10,5,5,0.48,47,Medium-Low Digitalization
26,Grosjean,Law,2014,347,36,4,32,0.12,12,Low Digitalization
26,Grosjean,Law,2014,348,17,1,16,0.06,5,Low Digitalization
26,Grosjean,Law,2014,349,33,14,19,0.43,43,Medium-Low Digitalization
26,Grosjean,Law,2014,350,8,1,7,0.14,13,Low Digitalization
26,Grosjean,Law,2014,351,6,1,5,0.21,21,Medium-Low Digitalization
26,Grosjean,Law,2014,352,11,1,10,0.11,10,Low Digitalization
27,Milbert,Law,2014,353,39,14,25,0.35,34,Medium-Low Digitalization
27,Milbert,Law,2014,354,9,4,5,0.42,42,Medium-Low Digitalization
27,Milbert,Law,2014,355,6,2,4,0.38,37,Medium-Low Digitalization
27,Milbert,Law,2014,356,9,4,5,0.4,39,Medium-Low Digitalization
27,Milbert,Law,2014,357,52,1,51,0.02,2,Low Digitalization
27,Milbert,Law,2014,358,42,11,31,0.27,26,Medium-Low Digitalization
27,Milbert,Law,2014,359,10,2,8,0.24,24,Medium-Low Digitalization
27,Milbert,Law,2014,360,25,4,21,0.14,14,Low Digitalization
27,Milbert,Law,2014,361,21,5,16,0.24,24,Medium-Low Digitalization
27,Milbert,Law,2014,362,34,17,17,0.5,49,Medium-Low Digitalization
27,Milbert,Law,2014,363,10,5,5,0.47,46,Medium-Low Digitalization
27,Milbert,Law,2014,364,38,1,37,0.03,3,Low Digitalization
27,Milbert,Law,2014,365,9,0,9,0.02,2,Low Digitalization
27,Milbert,Law,2014,366,39,19,20,0.5,49,Medium-Low Digitalization
27,Milbert,Law,2014,367,11,6,5,0.53,53,Medium-High Digitalization
27,Milbert,Law,2014,368,28,9,19,0.33,32,Medium-Low Digitalization
28,Sicotte,Law,2014,369,19,4,15,0.21,21,Medium-Low Digitalization
28,Sicotte,Law,2014,370,58,32,26,0.55,54,Medium-High Digitalization
28,Sicotte,Law,2014,371,14,4,10,0.28,28,Medium-Low Digitalization
28,Sicotte,Law,2014,372,30,9,21,0.31,31,Medium-Low Digitalization
28,Sicotte,Law,2014,373,19,5,14,0.28,28,Medium-Low Digitalization
28,Sicotte,Law,2014,374,9,1,8,0.15,14,Low Digitalization
28,Sicotte,Law,2014,375,10,1,9,0.08,7,Low Digitalization
28,Sicotte,Law,2014,376,9,3,6,0.31,31,Medium-Low Digitalization
28,Sicotte,Law,2014,377,7,2,5,0.24,23,Medium-Low Digitalization
28,Sicotte,Law,2014,378,40,17,23,0.43,43,Medium-Low Digitalization
28,Sicotte,Law,2014,379,12,6,6,0.51,50,Medium-Low Digitalization
28,Sicotte,Law,2014,380,50,1,49,0.02,2,Low Digitalization
28,Sicotte,Law,2014,381,10,6,4,0.58,57,Medium-High Digitalization
28,Sicotte,Law,2014,382,37,12,25,0.33,33,Medium-Low Digitalization
28,Sicotte,Law,2014,383,20,0,20,0.01,1,Low Digitalization
28,Sicotte,Law,2014,384,33,10,23,0.31,31,Medium-Low Digitalization
29,Doyon,Law,2014,385,12,5,7,0.38,38,Medium-Low Digitalization
29,Doyon,Law,2014,386,7,1,6,0.09,9,Low Digitalization
29,Doyon,Law,2014,387,7,3,4,0.46,46,Medium-Low Digitalization
29,Doyon,Law,2014,388,52,4,48,0.08,7,Low Digitalization
29,Doyon,Law,2014,389,6,1,5,0.16,15,Low Digitalization
29,Doyon,Law,2014,390,17,8,9,0.48,47,Medium-Low Digitalization
29,Doyon,Law,2014,391,37,12,25,0.32,32,Medium-Low Digitalization
29,Doyon,Law,2014,392,19,2,17,0.1,10,Low Digitalization
29,Doyon,Law,2014,393,13,0,13,0.03,3,Low Digitalization
29,Doyon,Law,2014,394,23,4,19,0.16,16,Low Digitalization
29,Doyon,Law,2014,395,11,6,5,0.53,53,Medium-High Digitalization
29,Doyon,Law,2014,396,25,2,23,0.07,7,Low Digitalization
29,Doyon,Law,2014,397,59,14,45,0.23,22,Medium-Low Digitalization
29,Doyon,Law,2014,398,16,9,7,0.54,53,Medium-High Digitalization
29,Doyon,Law,2014,399,6,1,5,0.2,20,Low Digitalization
29,Doyon,Law,2014,400,25,5,20,0.21,21,Medium-Low Digitalization
29,Doyon,Law,2014,401,22,3,19,0.11,11,Low Digitalization
29,Doyon,Law,2014,402,10,5,5,0.5,49,Medium-Low Digitalization
30,Lard,Law,2014,403,20,8,12,0.4,40,Medium-Low Digitalization
30,Lard,Law,2014,404,40,12,28,0.31,30,Medium-Low Digitalization
30,Lard,Law,2014,405,25,13,12,0.5,50,Medium-Low Digitalization
30,Lard,Law,2014,406,9,4,5,0.45,45,Medium-Low Digitalization
30,Lard,Law,2014,407,30,15,15,0.52,51,Medium-High Digitalization
30,Lard,Law,2014,408,5,0,5,0.09,9,Low Digitalization
30,Lard,Law,2014,409,34,10,24,0.29,28,Medium-Low Digitalization
30,Lard,Law,2014,410,10,3,7,0.31,30,Medium-Low Digitalization
30,Lard,Law,2014,411,15,3,12,0.21,21,Medium-Low Digitalization
31,Michelin,Engineering,2014,412,24,10,14,0.41,40,Medium-Low Digitalization
31,Michelin,Engineering,2014,413,19,5,14,0.25,25,Medium-Low Digitalization
31,Michelin,Engineering,2014,414,37,9,28,0.24,23,Medium-Low Digitalization
31,Michelin,Engineering,2014,415,30,13,17,0.42,41,Medium-Low Digitalization
31,Michelin,Engineering,2014,416,40,20,20,0.5,49,Medium-Low Digitalization
31,Michelin,Engineering,2014,417,43,20,23,0.46,45,Medium-Low Digitalization
31,Michelin,Engineering,2014,418,10,2,8,0.17,16,Low Digitalization
31,Michelin,Engineering,2014,419,11,4,7,0.32,32,Medium-Low Digitalization
31,Michelin,Engineering,2014,420,23,6,17,0.24,23,Medium-Low Digitalization
31,Michelin,Engineering,2014,421,14,7,7,0.53,53,Medium-High Digitalization
31,Michelin,Engineering,2014,422,6,0,6,0.08,8,Low Digitalization
31,Michelin,Engineering,2014,423,9,5,4,0.54,53,Medium-High Digitalization
31,Michelin,Engineering,2014,424,15,1,14,0.09,9,Low Digitalization
31,Michelin,Engineering,2014,425,9,2,7,0.23,23,Medium-Low Digitalization
31,Michelin,Engineering,2014,426,11,0,11,0.04,3,Low Digitalization
31,Michelin,Engineering,2014,427,32,17,15,0.54,54,Medium-High Digitalization
31,Michelin,Engineering,2014,428,38,11,27,0.3,30,Medium-Low Digitalization
32,Dusseault,Engineering,2014,429,13,5,8,0.41,41,Medium-Low Digitalization
32,Dusseault,Engineering,2014,430,11,2,9,0.22,22,Medium-Low Digitalization
32,Dusseault,Engineering,2014,431,5,2,3,0.46,45,Medium-Low Digitalization
32,Dusseault,Engineering,2014,432,57,7,50,0.12,12,Low Digitalization
32,Dusseault,Engineering,2014,433,21,7,14,0.34,34,Medium-Low Digitalization
32,Dusseault,Engineering,2014,434,16,7,9,0.42,42,Medium-Low Digitalization
32,Dusseault,Engineering,2014,435,33,16,17,0.49,49,Medium-Low Digitalization
32,Dusseault,Engineering,2014,436,11,2,9,0.22,21,Medium-Low Digitalization
32,Dusseault,Engineering,2014,437,23,2,21,0.09,8,Low Digitalization
32,Dusseault,Engineering,2014,438,35,1,34,0.03,3,Low Digitalization
32,Dusseault,Engineering,2014,439,33,16,17,0.48,47,Medium-Low Digitalization
32,Dusseault,Engineering,2014,440,7,4,3,0.54,53,Medium-High Digitalization
32,Dusseault,Engineering,2014,441,14,2,12,0.12,12,Low Digitalization
32,Dusseault,Engineering,2014,442,5,1,4,0.12,12,Low Digitalization
32,Dusseault,Engineering,2014,443,29,11,18,0.38,37,Medium-Low Digitalization
32,Dusseault,Engineering,2014,444,11,3,8,0.26,25,Medium-Low Digitalization
32,Dusseault,Engineering,2014,445,8,3,5,0.32,32,Medium-Low Digitalization
32,Dusseault,Engineering,2014,446,30,9,21,0.31,30,Medium-Low Digitalization
32,Dusseault,Engineering,2014,447,22,11,11,0.48,48,Medium-Low Digitalization
33,Malboeuf,Engineering,2014,448,6,3,3,0.43,42,Medium-Low Digitalization
33,Malboeuf,Engineering,2014,449,18,6,12,0.32,31,Medium-Low Digitalization
33,Malboeuf,Engineering,2014,450,23,8,15,0.34,34,Medium-Low Digitalization
33,Malboeuf,Engineering,2014,451,14,8,6,0.55,55,Medium-High Digitalization
33,Malboeuf,Engineering,2014,452,12,1,11,0.1,10,Low Digitalization
33,Malboeuf,Engineering,2014,453,30,1,29,0.02,2,Low Digitalization
33,Malboeuf,Engineering,2014,454,23,1,22,0.02,2,Low Digitalization
33,Malboeuf,Engineering,2014,455,7,0,7,0.06,6,Low Digitalization
33,Malboeuf,Engineering,2014,456,8,1,7,0.15,15,Low Digitalization
33,Malboeuf,Engineering,2014,457,60,34,26,0.57,57,Medium-High Digitalization
33,Malboeuf,Engineering,2014,458,6,0,6,0.04,3,Low Digitalization
33,Malboeuf,Engineering,2014,459,29,7,22,0.26,25,Medium-Low Digitalization
33,Malboeuf,Engineering,2014,460,22,10,12,0.44,43,Medium-Low Digitalization
33,Malboeuf,Engineering,2014,461,36,2,34,0.06,6,Low Digitalization
33,Malboeuf,Engineering,2014,462,11,1,10,0.06,6,Low Digitalization
33,Malboeuf,Engineering,2014,463,22,11,11,0.49,49,Medium-Low Digitalization
33,Malboeuf,Engineering,2014,464,37,15,22,0.41,40,Medium-Low Digitalization
33,Malboeuf,Engineering,2014,465,34,6,28,0.16,16,Low Digitalization
34,Edin,Engineering,2014,466,19,5,14,0.29,28,Medium-Low Digitalization
34,Edin,Engineering,2014,467,38,8,30,0.21,20,Low Digitalization
34,Edin,Engineering,2014,468,32,9,23,0.29,28,Medium-Low Digitalization
34,Edin,Engineering,2014,469,5,1,4,0.12,12,Low Digitalization
34,Edin,Engineering,2014,470,37,19,18,0.53,52,Medium-High Digitalization
34,Edin,Engineering,2014,471,21,4,17,0.21,21,Medium-Low Digitalization
34,Edin,Engineering,2014,472,31,4,27,0.14,14,Low Digitalization
35,Bressan,Engineering,2014,473,11,4,7,0.35,34,Medium-Low Digitalization
35,Bressan,Engineering,2014,474,24,3,21,0.11,11,Low Digitalization
35,Bressan,Engineering,2014,475,39,6,33,0.14,14,Low Digitalization
35,Bressan,Engineering,2014,476,33,17,16,0.53,52,Medium-High Digitalization
35,Bressan,Engineering,2014,477,28,3,25,0.11,10,Low Digitalization
35,Bressan,Engineering,2014,478,24,5,19,0.23,22,Medium-Low Digitalization
35,Bressan,Engineering,2014,479,16,6,10,0.38,37,Medium-Low Digitalization
35,Bressan,Engineering,2014,480,14,4,10,0.28,27,Medium-Low Digitalization
36,Arcement,Engineering,2014,481,15,5,10,0.32,32,Medium-Low Digitalization
36,Arcement,Engineering,2014,482,31,10,21,0.32,31,Medium-Low Digitalization
36,Arcement,Engineering,2014,483,12,2,10,0.14,13,Low Digitalization
36,Arcement,Engineering,2014,484,6,2,4,0.39,38,Medium-Low Digitalization
36,Arcement,Engineering,2014,485,36,13,23,0.36,35,Medium-Low Digitalization
36,Arcement,Engineering,2014,486,29,13,16,0.45,44,Medium-Low Digitalization
36,Arcement,Engineering,2014,487,8,1,7,0.14,13,Low Digitalization
36,Arcement,Engineering,2014,488,40,4,36,0.1,9,Low Digitalization
36,Arcement,Engineering,2014,489,16,3,13,0.18,17,Low Digitalization
36,Arcement,Engineering,2014,490,45,7,38,0.15,14,Low Digitalization
36,Arcement,Engineering,2014,491,13,0,13,0.02,2,Low Digitalization
36,Arcement,Engineering,2014,492,39,19,20,0.49,49,Medium-Low Digitalization
36,Arcement,Engineering,2014,493,11,6,5,0.55,55,Medium-High Digitalization
36,Arcement,Engineering,2014,494,13,5,8,0.39,38,Medium-Low Digitalization
36,Arcement,Engineering,2014,495,17,10,7,0.57,56,Medium-High Digitalization
36,Arcement,Engineering,2014,496,9,3,6,0.38,38,Medium-Low Digitalization
36,Arcement,Engineering,2014,497,11,5,6,0.42,42,Medium-Low Digitalization
36,Arcement,Engineering,2014,498,33,9,24,0.27,27,Medium-Low Digitalization
37,Gayton,Management,2014,499,26,4,22,0.14,13,Low Digitalization
37,Gayton,Management,2014,500,14,3,11,0.24,23,Medium-Low Digitalization
37,Gayton,Management,2014,501,7,4,3,0.54,54,Medium-High Digitalization
37,Gayton,Management,2014,502,6,0,6,0.03,3,Low Digitalization
37,Gayton,Management,2014,503,36,11,25,0.32,31,Medium-Low Digitalization
37,Gayton,Management,2014,504,6,1,5,0.16,15,Low Digitalization
37,Gayton,Management,2014,505,34,4,30,0.13,12,Low Digitalization
37,Gayton,Management,2014,506,11,1,10,0.12,11,Low Digitalization
37,Gayton,Management,2014,507,7,4,3,0.57,56,Medium-High Digitalization
37,Gayton,Management,2014,508,16,2,14,0.15,15,Low Digitalization
37,Gayton,Management,2014,509,39,13,26,0.32,32,Medium-Low Digitalization
37,Gayton,Management,2014,510,24,9,15,0.37,36,Medium-Low Digitalization
37,Gayton,Management,2014,511,40,21,19,0.52,52,Medium-High Digitalization
37,Gayton,Management,2014,512,7,0,7,0.07,7,Low Digitalization
37,Gayton,Management,2014,513,32,9,23,0.27,27,Medium-Low Digitalization
37,Gayton,Management,2014,514,34,15,19,0.45,45,Medium-Low Digitalization
37,Gayton,Management,2014,515,32,10,22,0.31,30,Medium-Low Digitalization
38,Tally,Management,2014,516,10,4,6,0.41,40,Medium-Low Digitalization
38,Tally,Management,2014,517,33,18,15,0.53,53,Medium-High Digitalization
38,Tally,Management,2014,518,24,7,17,0.29,28,Medium-Low Digitalization
38,Tally,Management,2014,519,40,7,33,0.18,18,Low Digitalization
38,Tally,Management,2014,520,17,0,17,0.01,1,Low Digitalization
38,Tally,Management,2014,521,17,7,10,0.4,40,Medium-Low Digitalization
38,Tally,Management,2014,522,23,9,14,0.37,37,Medium-Low Digitalization
38,Tally,Management,2014,523,33,4,29,0.13,12,Low Digitalization
38,Tally,Management,2014,524,27,1,26,0.02,2,Low Digitalization
38,Tally,Management,2014,525,31,1,30,0.02,2,Low Digitalization
38,Tally,Management,2014,526,25,10,15,0.4,40,Medium-Low Digitalization
38,Tally,Management,2014,527,8,2,6,0.2,19,Low Digitalization
38,Tally,Management,2014,528,23,6,17,0.25,24,Medium-Low Digitalization
38,Tally,Management,2014,529,54,10,44,0.19,19,Low Digitalization
39,Munier,Management,2014,530,19,4,15,0.21,20,Low Digitalization
39,Munier,Management,2014,531,40,4,36,0.09,9,Low Digitalization
39,Munier,Management,2014,532,40,5,35,0.12,11,Low Digitalization
39,Munier,Management,2014,533,29,6,23,0.2,20,Low Digitalization
39,Munier,Management,2014,534,15,0,15,0.03,3,Low Digitalization
39,Munier,Management,2014,535,31,12,19,0.38,37,Medium-Low Digitalization
39,Munier,Management,2014,536,24,9,15,0.36,35,Medium-Low Digitalization
40,Pleau,Management,2014,537,14,4,10,0.26,26,Medium-Low Digitalization
40,Pleau,Management,2014,538,30,1,29,0.04,3,Low Digitalization
40,Pleau,Management,2014,539,36,21,15,0.58,57,Medium-High Digitalization
40,Pleau,Management,2014,540,26,13,13,0.5,49,Medium-Low Digitalization
40,Pleau,Management,2014,541,10,5,5,0.53,52,Medium-High Digitalization
40,Pleau,Management,2014,542,9,3,6,0.3,29,Medium-Low Digitalization
40,Pleau,Management,2014,543,20,6,14,0.3,29,Medium-Low Digitalization
40,Pleau,Management,2014,544,11,2,9,0.15,15,Low Digitalization
40,Pleau,Management,2014,545,12,7,5,0.57,57,Medium-High Digitalization
40,Pleau,Management,2014,546,10,1,9,0.14,14,Low Digitalization
40,Pleau,Management,2014,547,14,6,8,0.44,43,Medium-Low Digitalization
41,Millon,Management,2014,548,49,9,40,0.19,18,Low Digitalization
41,Millon,Management,2014,549,19,8,11,0.41,41,Medium-Low Digitalization
41,Millon,Management,2014,550,12,2,10,0.19,18,Low Digitalization
41,Millon,Management,2014,551,34,7,27,0.21,20,Low Digitalization
41,Millon,Management,2014,552,8,3,5,0.38,38,Medium-Low Digitalization
41,Millon,Management,2014,553,37,8,29,0.22,21,Medium-Low Digitalization
41,Millon,Management,2014,554,25,15,10,0.59,58,Medium-High Digitalization
41,Millon,Management,2014,555,34,20,14,0.6,59,Medium-High Digitalization
41,Millon,Management,2014,556,24,1,23,0.05,5,Low Digitalization
41,Millon,Management,2014,557,53,7,46,0.13,13,Low Digitalization
41,Millon,Management,2014,558,8,5,3,0.56,56,Medium-High Digitalization
41,Millon,Management,2014,559,30,16,14,0.52,51,Medium-High Digitalization
41,Millon,Management,2014,560,40,14,26,0.35,35,Medium-Low Digitalization
42,Sandoz,Management,2014,561,27,1,26,0.05,5,Low Digitalization
42,Sandoz,Management,2014,562,54,5,49,0.09,8,Low Digitalization
42,Sandoz,Management,2014,563,30,16,14,0.52,51,Medium-High Digitalization
42,Sandoz,Management,2014,564,19,9,10,0.49,49,Medium-Low Digitalization
42,Sandoz,Management,2014,565,13,2,11,0.13,13,Low Digitalization
42,Sandoz,Management,2014,566,35,2,33,0.06,5,Low Digitalization
42,Sandoz,Management,2014,567,19,6,13,0.32,32,Medium-Low Digitalization
42,Sandoz,Management,2014,568,7,3,4,0.5,49,Medium-Low Digitalization
42,Sandoz,Management,2014,569,24,1,23,0.06,5,Low Digitalization
42,Sandoz,Management,2014,570,10,1,9,0.11,10,Low Digitalization
42,Sandoz,Management,2014,571,16,4,12,0.23,23,Medium-Low Digitalization
42,Sandoz,Management,2014,572,9,3,6,0.28,28,Medium-Low Digitalization
42,Sandoz,Management,2014,573,22,4,18,0.17,17,Low Digitalization
42,Sandoz,Management,2014,574,7,4,3,0.52,52,Medium-High Digitalization
42,Sandoz,Management,2014,575,10,2,8,0.17,16,Low Digitalization
42,Sandoz,Management,2014,576,19,9,10,0.48,47,Medium-Low Digitalization
42,Sandoz,Management,2014,577,5,2,3,0.43,43,Medium-Low Digitalization
42,Sandoz,Management,2014,578,34,19,15,0.55,54,Medium-High Digitalization
42,Sandoz,Management,2014,579,8,1,7,0.18,18,Low Digitalization
43,Totin,Management,2014,580,33,16,17,0.47,47,Medium-Low Digitalization
43,Totin,Management,2014,581,12,0,12,0.02,2,Low Digitalization
43,Totin,Management,2014,582,15,6,9,0.42,41,Medium-Low Digitalization
43,Totin,Management,2014,583,34,8,26,0.23,23,Medium-Low Digitalization
43,Totin,Management,2014,584,33,15,18,0.44,44,Medium-Low Digitalization
43,Totin,Management,2014,585,53,11,42,0.21,21,Medium-Low Digitalization
43,Totin,Management,2014,586,10,2,8,0.22,22,Medium-Low Digitalization
44,Lemaitre,Art,2014,587,36,8,28,0.21,21,Medium-Low Digitalization
44,Lemaitre,Art,2014,588,10,3,7,0.31,30,Medium-Low Digitalization
44,Lemaitre,Art,2014,589,7,4,3,0.53,53,Medium-High Digitalization
44,Lemaitre,Art,2014,590,31,4,27,0.12,12,Low Digitalization
44,Lemaitre,Art,2014,591,24,2,22,0.09,8,Low Digitalization
44,Lemaitre,Art,2014,592,32,13,19,0.4,39,Medium-Low Digitalization
44,Lemaitre,Art,2014,593,40,19,21,0.48,47,Medium-Low Digitalization
44,Lemaitre,Art,2014,594,19,6,13,0.31,31,Medium-Low Digitalization
44,Lemaitre,Art,2014,595,47,7,40,0.16,15,Low Digitalization
44,Lemaitre,Art,2014,596,15,8,7,0.51,51,Medium-High Digitalization
44,Lemaitre,Art,2014,597,40,7,33,0.18,18,Low Digitalization
44,Lemaitre,Art,2014,598,6,2,4,0.27,27,Medium-Low Digitalization
44,Lemaitre,Art,2014,599,15,2,13,0.11,10,Low Digitalization
44,Lemaitre,Art,2014,600,46,14,32,0.31,31,Medium-Low Digitalization
45,Holveck,Art,2014,601,50,26,24,0.51,51,Medium-High Digitalization
45,Holveck,Art,2014,602,13,7,6,0.5,50,Medium-Low Digitalization
45,Holveck,Art,2014,603,36,12,24,0.34,33,Medium-Low Digitalization
45,Holveck,Art,2014,604,13,8,5,0.62,62,Medium-High Digitalization
45,Holveck,Art,2014,605,9,2,7,0.25,25,Medium-Low Digitalization
45,Holveck,Art,2014,606,12,3,9,0.22,22,Medium-Low Digitalization
45,Holveck,Art,2014,607,21,8,13,0.39,39,Medium-Low Digitalization
45,Holveck,Art,2014,608,5,2,3,0.42,41,Medium-Low Digitalization
45,Holveck,Art,2014,609,15,5,10,0.36,36,Medium-Low Digitalization
45,Holveck,Art,2014,610,14,4,10,0.28,28,Medium-Low Digitalization
46,Baize,Art,2014,611,15,6,9,0.39,38,Medium-Low Digitalization
46,Baize,Art,2014,612,14,6,8,0.44,43,Medium-Low Digitalization
46,Baize,Art,2014,613,19,7,12,0.37,36,Medium-Low Digitalization
46,Baize,Art,2014,614,49,18,31,0.36,36,Medium-Low Digitalization
46,Baize,Art,2014,615,10,3,7,0.32,32,Medium-Low Digitalization
46,Baize,Art,2014,616,10,6,4,0.55,55,Medium-High Digitalization
46,Baize,Art,2014,617,25,8,17,0.3,30,Medium-Low Digitalization
46,Baize,Art,2014,618,17,2,15,0.13,12,Low Digitalization
46,Baize,Art,2014,619,6,3,3,0.53,53,Medium-High Digitalization
46,Baize,Art,2014,620,33,10,23,0.3,29,Medium-Low Digitalization
47,Trembly,Art,2014,621,41,12,29,0.29,28,Medium-Low Digitalization
47,Trembly,Art,2014,622,10,1,9,0.07,6,Low Digitalization
47,Trembly,Art,2014,623,33,14,19,0.43,42,Medium-Low Digitalization
47,Trembly,Art,2014,624,20,3,17,0.14,13,Low Digitalization
47,Trembly,Art,2014,625,34,1,33,0.02,2,Low Digitalization
47,Trembly,Art,2014,626,7,1,6,0.08,7,Low Digitalization
47,Trembly,Art,2014,627,15,3,12,0.19,18,Low Digitalization
47,Trembly,Art,2014,628,15,7,8,0.47,47,Medium-Low Digitalization
47,Trembly,Art,2014,629,16,8,8,0.47,47,Medium-Low Digitalization
47,Trembly,Art,2014,630,26,9,17,0.33,32,Medium-Low Digitalization
47,Trembly,Art,2014,631,32,5,27,0.14,14,Low Digitalization
47,Trembly,Art,2014,632,14,8,6,0.56,55,Medium-High Digitalization
47,Trembly,Art,2014,633,8,3,5,0.4,40,Medium-Low Digitalization
47,Trembly,Art,2014,634,53,11,42,0.2,20,Low Digitalization
47,Trembly,Art,2014,635,33,15,18,0.46,46,Medium-Low Digitalization
47,Trembly,Art,2014,636,33,9,24,0.27,27,Medium-Low Digitalization
48,Doris,Art,2014,637,10,0,10,0.01,1,Low Digitalization
48,Doris,Art,2014,638,7,3,4,0.42,42,Medium-Low Digitalization
48,Doris,Art,2014,639,30,12,18,0.41,41,Medium-Low Digitalization
48,Doris,Art,2014,640,46,20,26,0.43,43,Medium-Low Digitalization
48,Doris,Art,2014,641,25,5,20,0.19,19,Low Digitalization
48,Doris,Art,2014,642,31,1,30,0.03,3,Low Digitalization
48,Doris,Art,2014,643,6,0,6,0.02,2,Low Digitalization
48,Doris,Art,2014,644,9,3,6,0.32,32,Medium-Low Digitalization
48,Doris,Art,2014,645,11,6,5,0.55,55,Medium-High Digitalization
48,Doris,Art,2014,646,10,2,8,0.16,16,Low Digitalization
48,Doris,Art,2014,647,15,8,7,0.55,55,Medium-High Digitalization
48,Doris,Art,2014,648,44,3,41,0.06,5,Low Digitalization
48,Doris,Art,2014,649,21,4,17,0.21,21,Medium-Low Digitalization
48,Doris,Art,2014,650,31,13,18,0.41,41,Medium-Low Digitalization
48,Doris,Art,2014,651,32,11,21,0.34,34,Medium-Low Digitalization
48,Doris,Art,2014,652,29,7,22,0.25,25,Medium-Low Digitalization
48,Doris,Art,2014,653,28,12,16,0.43,43,Medium-Low Digitalization
49,Letendre,Art,2014,654,20,1,19,0.05,5,Low Digitalization
