Teacher_ID,Teacher_Name,Department,Year,Course_ID,Course_Duration,Course_Digit,Course_Present,Digit_Ratio,Digit_Percentage,Digitalization
38,Tally,Management,2017,521,17,11,6,0.62,62,Medium-High Digitalization
38,Tally,Management,2017,522,23,13,10,0.56,55,Medium-High Digitalization
38,Tally,Management,2017,523,33,6,27,0.17,17,Low Digitalization
38,Tally,Management,2017,524,27,1,26,0.02,2,Low Digitalization
38,Tally,Management,2017,525,31,1,30,0.02,2,Low Digitalization
38,Tally,Management,2017,526,25,14,11,0.57,57,Medium-High Digitalization
38,Tally,Management,2017,527,8,2,6,0.21,20,Low Digitalization
38,Tally,Management,2017,528,23,7,16,0.32,32,Medium-Low Digitalization
38,Tally,Management,2017,529,54,13,41,0.23,23,Medium-Low Digitalization
39,Munier,Management,2017,530,19,6,13,0.3,30,Medium-Low Digitalization
39,Munier,Management,2017,531,40,4,36,0.11,10,Low Digitalization
39,Munier,Management,2017,532,40,7,33,0.17,16,Low Digitalization
39,Munier,Management,2017,533,29,8,21,0.28,27,Medium-Low Digitalization
39,Munier,Management,2017,534,15,0,15,0.03,3,Low Digitalization
39,Munier,Management,2017,535,31,15,16,0.49,49,Medium-Low Digitalization
39,Munier,Management,2017,536,24,12,12,0.5,49,Medium-Low Digitalization
40,Pleau,Management,2017,537,14,5,9,0.39,38,Medium-Low Digitalization
40,Pleau,Management,2017,538,30,2,28,0.06,6,Low Digitalization
40,Pleau,Management,2017,539,36,32,4,0.9,89,High Digitalization
40,Pleau,Management,2017,540,26,22,4,0.84,83,High Digitalization
40,Pleau,Management,2017,541,10,7,3,0.72,71,Medium-High Digitalization
40,Pleau,Management,2017,542,9,4,5,0.42,41,Medium-Low Digitalization
40,Pleau,Management,2017,543,20,7,13,0.34,33,Medium-Low Digitalization
40,Pleau,Management,2017,544,11,2,9,0.21,21,Medium-Low Digitalization
40,Pleau,Management,2017,545,12,9,3,0.74,73,Medium-High Digitalization
40,Pleau,Management,2017,546,10,2,8,0.17,17,Low Digitalization
40,Pleau,Management,2017,547,14,9,5,0.64,64,Medium-High Digitalization
41,Millon,Management,2017,548,49,13,36,0.27,26,Medium-Low Digitalization
41,Millon,Management,2017,549,19,8,11,0.44,44,Medium-Low Digitalization
41,Millon,Management,2017,550,12,4,8,0.29,29,Medium-Low Digitalization
41,Millon,Management,2017,551,34,10,24,0.29,28,Medium-Low Digitalization
41,Millon,Management,2017,552,8,5,3,0.67,66,Medium-High Digitalization
41,Millon,Management,2017,553,37,11,26,0.29,28,Medium-Low Digitalization
41,Millon,Management,2017,554,25,23,2,0.9,90,High Digitalization
41,Millon,Management,2017,555,34,33,1,0.97,96,High Digitalization
41,Millon,Management,2017,556,24,2,22,0.07,6,Low Digitalization
41,Millon,Management,2017,557,53,10,43,0.2,19,Low Digitalization
41,Millon,Management,2017,558,8,5,3,0.68,67,Medium-High Digitalization
41,Millon,Management,2017,559,30,21,9,0.7,69,Medium-High Digitalization
41,Millon,Management,2017,560,40,21,19,0.51,51,Medium-High Digitalization
42,Sandoz,Management,2017,561,27,2,25,0.07,6,Low Digitalization
42,Sandoz,Management,2017,562,54,8,46,0.16,15,Low Digitalization
42,Sandoz,Management,2017,563,30,23,7,0.77,77,Medium-High Digitalization
42,Sandoz,Management,2017,564,19,14,5,0.72,71,Medium-High Digitalization
42,Sandoz,Management,2017,565,13,2,11,0.17,16,Low Digitalization
42,Sandoz,Management,2017,566,35,3,32,0.08,8,Low Digitalization
42,Sandoz,Management,2017,567,19,9,10,0.48,48,Medium-Low Digitalization
42,Sandoz,Management,2017,568,7,4,3,0.6,60,Medium-High Digitalization
42,Sandoz,Management,2017,569,24,2,22,0.07,7,Low Digitalization
42,Sandoz,Management,2017,570,10,1,9,0.12,12,Low Digitalization
42,Sandoz,Management,2017,571,16,5,11,0.29,28,Medium-Low Digitalization
42,Sandoz,Management,2017,572,9,4,5,0.49,49,Medium-Low Digitalization
42,Sandoz,Management,2017,573,22,5,17,0.22,22,Medium-Low Digitalization
42,Sandoz,Management,2017,574,7,6,1,0.89,88,High Digitalization
42,Sandoz,Management,2017,575,10,2,8,0.22,22,Medium-Low Digitalization
42,Sandoz,Management,2017,576,19,12,7,0.65,65,Medium-High Digitalization
42,Sandoz,Management,2017,577,5,2,3,0.47,47,Medium-Low Digitalization
42,Sandoz,Management,2017,578,34,30,4,0.87,86,High Digitalization
42,Sandoz,Management,2017,579,8,2,6,0.22,22,Medium-Low Digitalization
43,Totin,Management,2017,580,33,17,16,0.52,52,Medium-High Digitalization
43,Totin,Management,2017,581,12,0,12,0.02,2,Low Digitalization
43,Totin,Management,2017,582,15,8,7,0.56,55,Medium-High Digitalization
43,Totin,Management,2017,583,34,11,23,0.33,33,Medium-Low Digitalization
43,Totin,Management,2017,584,33,19,14,0.58,57,Medium-High Digitalization
43,Totin,Management,2017,585,53,16,37,0.3,30,Medium-Low Digitalization
43,Totin,Management,2017,586,10,3,7,0.29,29,Medium-Low Digitalization
37,Gayton,Management,2018,499,26,6,20,0.24,24,Medium-Low Digitalization
37,Gayton,Management,2018,500,14,5,9,0.33,33,Medium-Low Digitalization
37,Gayton,Management,2018,501,7,6,1,0.89,89,High Digitalization
37,Gayton,Management,2018,502,6,0,6,0.07,7,Low Digitalization
37,Gayton,Management,2018,503,36,16,20,0.45,45,Medium-Low Digitalization
37,Gayton,Management,2018,504,6,1,5,0.24,24,Medium-Low Digitalization
37,Gayton,Management,2018,505,34,7,27,0.21,20,Low Digitalization
37,Gayton,Management,2018,506,11,2,9,0.19,19,Low Digitalization
37,Gayton,Management,2018,507,7,6,1,0.81,81,High Digitalization
37,Gayton,Management,2018,508,16,4,12,0.27,27,Medium-Low Digitalization
37,Gayton,Management,2018,509,39,14,25,0.36,36,Medium-Low Digitalization
37,Gayton,Management,2018,510,24,16,8,0.66,66,Medium-High Digitalization
37,Gayton,Management,2018,511,40,37,3,0.92,92,High Digitalization
37,Gayton,Management,2018,512,7,1,6,0.07,7,Low Digitalization
37,Gayton,Management,2018,513,32,12,20,0.36,36,Medium-Low Digitalization
37,Gayton,Management,2018,514,34,27,7,0.8,79,Medium-High Digitalization
37,Gayton,Management,2018,515,32,19,13,0.58,58,Medium-High Digitalization
38,Tally,Management,2018,516,10,7,3,0.68,67,Medium-High Digitalization
38,Tally,Management,2018,517,33,23,10,0.69,68,Medium-High Digitalization
38,Tally,Management,2018,518,24,10,14,0.41,41,Medium-Low Digitalization
38,Tally,Management,2018,519,40,14,26,0.35,34,Medium-Low Digitalization
38,Tally,Management,2018,520,17,0,17,0.01,1,Low Digitalization
38,Tally,Management,2018,521,17,13,4,0.74,73,Medium-High Digitalization
38,Tally,Management,2018,522,23,14,9,0.61,61,Medium-High Digitalization
38,Tally,Management,2018,523,33,7,26,0.21,20,Low Digitalization
38,Tally,Management,2018,524,27,1,26,0.02,2,Low Digitalization
38,Tally,Management,2018,525,31,1,30,0.02,2,Low Digitalization
38,Tally,Management,2018,526,25,16,9,0.63,63,Medium-High Digitalization
38,Tally,Management,2018,527,8,2,6,0.22,22,Medium-Low Digitalization
38,Tally,Management,2018,528,23,7,16,0.32,32,Medium-Low Digitalization
38,Tally,Management,2018,529,54,15,39,0.27,27,Medium-Low Digitalization
39,Munier,Management,2018,530,19,6,13,0.33,33,Medium-Low Digitalization
39,Munier,Management,2018,531,40,5,35,0.12,11,Low Digitalization
39,Munier,Management,2018,532,40,8,32,0.2,20,Low Digitalization
39,Munier,Management,2018,533,29,9,20,0.31,30,Medium-Low Digitalization
39,Munier,Management,2018,534,15,0,15,0.03,3,Low Digitalization
39,Munier,Management,2018,535,31,18,13,0.58,58,Medium-High Digitalization
39,Munier,Management,2018,536,24,13,11,0.54,53,Medium-High Digitalization
40,Pleau,Management,2018,537,14,6,8,0.4,39,Medium-Low Digitalization
40,Pleau,Management,2018,538,30,2,28,0.07,6,Low Digitalization
40,Pleau,Management,2018,539,36,34,2,0.94,93,High Digitalization
40,Pleau,Management,2018,540,26,24,2,0.93,93,High Digitalization
40,Pleau,Management,2018,541,10,8,2,0.78,78,Medium-High Digitalization
40,Pleau,Management,2018,542,9,4,5,0.43,42,Medium-Low Digitalization
40,Pleau,Management,2018,543,20,7,13,0.36,36,Medium-Low Digitalization
40,Pleau,Management,2018,544,11,3,8,0.25,24,Medium-Low Digitalization
40,Pleau,Management,2018,545,12,10,2,0.83,82,High Digitalization
40,Pleau,Management,2018,546,10,2,8,0.21,20,Low Digitalization
40,Pleau,Management,2018,547,14,10,4,0.72,71,Medium-High Digitalization
41,Millon,Management,2018,548,49,13,36,0.27,27,Medium-Low Digitalization
41,Millon,Management,2018,549,19,9,10,0.48,47,Medium-Low Digitalization
41,Millon,Management,2018,550,12,4,8,0.36,35,Medium-Low Digitalization
41,Millon,Management,2018,551,34,10,24,0.29,28,Medium-Low Digitalization
41,Millon,Management,2018,552,8,7,1,0.82,81,High Digitalization
41,Millon,Management,2018,553,37,11,26,0.31,30,Medium-Low Digitalization
41,Millon,Management,2018,554,25,23,2,0.92,91,High Digitalization
41,Millon,Management,2018,555,34,34,0,1.0,99,High Digitalization
41,Millon,Management,2018,556,24,2,22,0.09,8,Low Digitalization
41,Millon,Management,2018,557,53,13,40,0.25,24,Medium-Low Digitalization
41,Millon,Management,2018,558,8,6,2,0.69,69,Medium-High Digitalization
41,Millon,Management,2018,559,30,26,4,0.85,85,High Digitalization
41,Millon,Management,2018,560,40,24,16,0.6,59,Medium-High Digitalization
42,Sandoz,Management,2018,561,27,2,25,0.08,7,Low Digitalization
42,Sandoz,Management,2018,562,54,9,45,0.17,17,Low Digitalization
42,Sandoz,Management,2018,563,30,24,6,0.81,80,Medium-High Digitalization
42,Sandoz,Management,2018,564,19,16,3,0.86,86,High Digitalization
42,Sandoz,Management,2018,565,13,2,11,0.19,18,Low Digitalization
42,Sandoz,Management,2018,566,35,3,32,0.09,9,Low Digitalization
42,Sandoz,Management,2018,567,19,11,8,0.56,55,Medium-High Digitalization
42,Sandoz,Management,2018,568,7,4,3,0.64,63,Medium-High Digitalization
42,Sandoz,Management,2018,569,24,2,22,0.08,8,Low Digitalization
42,Sandoz,Management,2018,570,10,1,9,0.15,14,Low Digitalization
42,Sandoz,Management,2018,571,16,6,10,0.36,35,Medium-Low Digitalization
42,Sandoz,Management,2018,572,9,5,4,0.6,60,Medium-High Digitalization
42,Sandoz,Management,2018,573,22,5,17,0.23,23,Medium-Low Digitalization
42,Sandoz,Management,2018,574,7,7,0,0.94,94,High Digitalization
42,Sandoz,Management,2018,575,10,2,8,0.24,24,Medium-Low Digitalization
42,Sandoz,Management,2018,576,19,12,7,0.66,65,Medium-High Digitalization
42,Sandoz,Management,2018,577,5,3,2,0.55,54,Medium-High Digitalization
42,Sandoz,Management,2018,578,34,30,4,0.89,88,High Digitalization
42,Sandoz,Management,2018,579,8,2,6,0.22,22,Medium-Low Digitalization
43,Totin,Management,2018,580,33,21,12,0.65,65,Medium-High Digitalization
43,Totin,Management,2018,581,12,0,12,0.02,2,Low Digitalization
43,Totin,Management,2018,582,15,9,6,0.57,57,Medium-High Digitalization
43,Totin,Management,2018,583,34,12,22,0.34,34,Medium-Low Digitalization
43,Totin,Management,2018,584,33,24,9,0.71,71,Medium-High Digitalization
43,Totin,Management,2018,585,53,18,35,0.34,33,Medium-Low Digitalization
43,Totin,Management,2018,586,10,3,7,0.32,31,Medium-Low Digitalization
37,Gayton,Management,2019,499,26,7,19,0.28,27,Medium-Low Digitalization
37,Gayton,Management,2019,500,14,5,9,0.33,33,Medium-Low Digitalization
37,Gayton,Management,2019,501,7,7,0,0.96,96,High Digitalization
37,Gayton,Management,2019,502,6,1,5,0.09,8,Low Digitalization
37,Gayton,Management,2019,503,36,18,18,0.51,50,Medium-Low Digitalization
37,Gayton,Management,2019,504,6,2,4,0.29,29,Medium-Low Digitalization
37,Gayton,Management,2019,505,34,8,26,0.23,22,Medium-Low Digitalization
37,Gayton,Management,2019,506,11,3,8,0.23,23,Medium-Low Digitalization
37,Gayton,Management,2019,507,7,6,1,0.91,90,High Digitalization
37,Gayton,Management,2019,508,16,5,11,0.29,29,Medium-Low Digitalization
37,Gayton,Management,2019,509,39,15,24,0.38,37,Medium-Low Digitalization
37,Gayton,Management,2019,510,24,17,7,0.7,69,Medium-High Digitalization
37,Gayton,Management,2019,511,40,38,2,0.95,94,High Digitalization
37,Gayton,Management,2019,512,7,1,6,0.07,7,Low Digitalization
37,Gayton,Management,2019,513,32,14,18,0.43,42,Medium-Low Digitalization
37,Gayton,Management,2019,514,34,30,4,0.87,87,High Digitalization
37,Gayton,Management,2019,515,32,22,10,0.68,68,Medium-High Digitalization
38,Tally,Management,2019,516,10,8,2,0.76,76,Medium-High Digitalization
38,Tally,Management,2019,517,33,23,10,0.7,69,Medium-High Digitalization
38,Tally,Management,2019,518,24,12,12,0.49,48,Medium-Low Digitalization
38,Tally,Management,2019,519,40,16,24,0.41,40,Medium-Low Digitalization
38,Tally,Management,2019,520,17,0,17,0.01,1,Low Digitalization
38,Tally,Management,2019,521,17,15,2,0.9,90,High Digitalization
38,Tally,Management,2019,522,23,16,7,0.7,69,Medium-High Digitalization
38,Tally,Management,2019,523,33,8,25,0.23,23,Medium-Low Digitalization
38,Tally,Management,2019,524,27,1,26,0.02,2,Low Digitalization
38,Tally,Management,2019,525,31,1,30,0.02,2,Low Digitalization
38,Tally,Management,2019,526,25,19,6,0.77,77,Medium-High Digitalization
38,Tally,Management,2019,527,8,2,6,0.26,26,Medium-Low Digitalization
38,Tally,Management,2019,528,23,9,14,0.39,38,Medium-Low Digitalization
38,Tally,Management,2019,529,54,17,37,0.32,32,Medium-Low Digitalization
39,Munier,Management,2019,530,19,8,11,0.4,40,Medium-Low Digitalization
39,Munier,Management,2019,531,40,5,35,0.13,12,Low Digitalization
39,Munier,Management,2019,532,40,9,31,0.22,21,Medium-Low Digitalization
39,Munier,Management,2019,533,29,11,18,0.38,37,Medium-Low Digitalization
39,Munier,Management,2019,534,15,1,14,0.03,3,Low Digitalization
39,Munier,Management,2019,535,31,18,13,0.58,57,Medium-High Digitalization
39,Munier,Management,2019,536,24,14,10,0.58,58,Medium-High Digitalization
40,Pleau,Management,2019,537,14,6,8,0.42,42,Medium-Low Digitalization
40,Pleau,Management,2019,538,30,3,27,0.08,8,Low Digitalization
40,Pleau,Management,2019,539,36,35,1,0.98,97,High Digitalization
40,Pleau,Management,2019,540,26,26,0,1.0,99,High Digitalization
40,Pleau,Management,2019,541,10,8,2,0.8,79,Medium-High Digitalization
40,Pleau,Management,2019,542,9,4,5,0.48,47,Medium-Low Digitalization
40,Pleau,Management,2019,543,20,9,11,0.43,43,Medium-Low Digitalization
40,Pleau,Management,2019,544,11,3,8,0.28,28,Medium-Low Digitalization
40,Pleau,Management,2019,545,12,11,1,0.92,92,High Digitalization
40,Pleau,Management,2019,546,10,3,7,0.26,25,Medium-Low Digitalization
40,Pleau,Management,2019,547,14,11,3,0.82,82,High Digitalization
41,Millon,Management,2019,548,49,15,34,0.32,31,Medium-Low Digitalization
41,Millon,Management,2019,549,19,11,8,0.58,57,Medium-High Digitalization
41,Millon,Management,2019,550,12,5,7,0.44,44,Medium-Low Digitalization
41,Millon,Management,2019,551,34,11,23,0.32,32,Medium-Low Digitalization
41,Millon,Management,2019,552,8,8,0,0.97,96,High Digitalization
41,Millon,Management,2019,553,37,14,23,0.38,37,Medium-Low Digitalization
41,Millon,Management,2019,554,25,25,0,0.99,99,High Digitalization
41,Millon,Management,2019,555,34,34,0,1.0,100,High Digitalization
41,Millon,Management,2019,556,24,3,21,0.11,10,Low Digitalization
41,Millon,Management,2019,557,53,15,38,0.29,28,Medium-Low Digitalization
41,Millon,Management,2019,558,8,7,1,0.83,83,High Digitalization
41,Millon,Management,2019,559,30,26,4,0.85,85,High Digitalization
41,Millon,Management,2019,560,40,28,12,0.69,69,Medium-High Digitalization
42,Sandoz,Management,2019,561,27,2,25,0.09,8,Low Digitalization
42,Sandoz,Management,2019,562,54,11,43,0.21,20,Low Digitalization
42,Sandoz,Management,2019,563,30,27,3,0.89,89,High Digitalization
42,Sandoz,Management,2019,564,19,18,1,0.96,96,High Digitalization
42,Sandoz,Management,2019,565,13,3,10,0.2,19,Low Digitalization
42,Sandoz,Management,2019,566,35,3,32,0.09,9,Low Digitalization
42,Sandoz,Management,2019,567,19,12,7,0.63,62,Medium-High Digitalization
42,Sandoz,Management,2019,568,7,5,2,0.73,72,Medium-High Digitalization
42,Sandoz,Management,2019,569,24,2,22,0.1,9,Low Digitalization
42,Sandoz,Management,2019,570,10,2,8,0.16,16,Low Digitalization
42,Sandoz,Management,2019,571,16,6,10,0.37,37,Medium-Low Digitalization
42,Sandoz,Management,2019,572,9,6,3,0.71,71,Medium-High Digitalization
42,Sandoz,Management,2019,573,22,6,16,0.26,26,Medium-Low Digitalization
42,Sandoz,Management,2019,574,7,7,0,0.98,97,High Digitalization
42,Sandoz,Management,2019,575,10,3,7,0.25,25,Medium-Low Digitalization
42,Sandoz,Management,2019,576,19,15,4,0.78,77,Medium-High Digitalization
42,Sandoz,Management,2019,577,5,3,2,0.67,66,Medium-High Digitalization
42,Sandoz,Management,2019,578,34,32,2,0.94,94,High Digitalization
42,Sandoz,Management,2019,579,8,2,6,0.24,23,Medium-Low Digitalization
43,Totin,Management,2019,580,33,26,7,0.8,79,Medium-High Digitalization
43,Totin,Management,2019,581,12,0,12,0.02,2,Low Digitalization
43,Totin,Management,2019,582,15,10,5,0.64,64,Medium-High Digitalization
43,Totin,Management,2019,583,34,13,21,0.37,37,Medium-Low Digitalization
43,Totin,Management,2019,584,33,26,7,0.8,80,Medium-High Digitalization
43,Totin,Management,2019,585,53,22,31,0.42,41,Medium-Low Digitalization
43,Totin,Management,2019,586,10,3,7,0.34,34,Medium-Low Digitalization
37,Gayton,Management,2020,499,26,8,18,0.32,32,Medium-Low Digitalization
37,Gayton,Management,2020,500,14,5,9,0.38,37,Medium-Low Digitalization
37,Gayton,Management,2020,501,7,7,0,0.98,97,High Digitalization
37,Gayton,Management,2020,502,6,1,5,0.09,9,Low Digitalization
37,Gayton,Management,2020,503,36,21,15,0.6,59,Medium-High Digitalization
37,Gayton,Management,2020,504,6,2,4,0.32,31,Medium-Low Digitalization
37,Gayton,Management,2020,505,34,10,24,0.28,28,Medium-Low Digitalization
37,Gayton,Management,2020,506,11,3,8,0.29,28,Medium-Low Digitalization
37,Gayton,Management,2020,507,7,7,0,0.96,96,High Digitalization
37,Gayton,Management,2020,508,16,5,11,0.31,30,Medium-Low Digitalization
37,Gayton,Management,2020,509,39,16,23,0.4,40,Medium-Low Digitalization
37,Gayton,Management,2020,510,24,20,4,0.83,83,High Digitalization
37,Gayton,Management,2020,511,40,40,0,1.0,99,High Digitalization
37,Gayton,Management,2020,512,7,1,6,0.08,7,Low Digitalization
37,Gayton,Management,2020,513,32,15,17,0.47,47,Medium-Low Digitalization
37,Gayton,Management,2020,514,34,31,3,0.92,92,High Digitalization
37,Gayton,Management,2020,515,32,25,7,0.8,79,Medium-High Digitalization
38,Tally,Management,2020,516,10,8,2,0.78,77,Medium-High Digitalization
38,Tally,Management,2020,517,33,26,7,0.79,79,Medium-High Digitalization
38,Tally,Management,2020,518,24,12,12,0.49,49,Medium-Low Digitalization
38,Tally,Management,2020,519,40,16,24,0.41,41,Medium-Low Digitalization
38,Tally,Management,2020,520,17,0,17,0.01,1,Low Digitalization
38,Tally,Management,2020,521,17,16,1,0.94,93,High Digitalization
38,Tally,Management,2020,522,23,18,5,0.8,79,Medium-High Digitalization
38,Tally,Management,2020,523,33,9,24,0.26,26,Medium-Low Digitalization
38,Tally,Management,2020,524,27,1,26,0.02,2,Low Digitalization
38,Tally,Management,2020,525,31,1,30,0.02,2,Low Digitalization
38,Tally,Management,2020,526,25,21,4,0.83,83,High Digitalization
38,Tally,Management,2020,527,8,2,6,0.3,29,Medium-Low Digitalization
38,Tally,Management,2020,528,23,9,14,0.41,40,Medium-Low Digitalization
38,Tally,Management,2020,529,54,22,32,0.4,40,Medium-Low Digitalization
39,Munier,Management,2020,530,19,8,11,0.44,44,Medium-Low Digitalization
39,Munier,Management,2020,531,40,6,34,0.15,14,Low Digitalization
39,Munier,Management,2020,532,40,9,31,0.23,23,Medium-Low Digitalization
39,Munier,Management,2020,533,29,14,15,0.47,47,Medium-Low Digitalization
39,Munier,Management,2020,534,15,0,15,0.03,3,Low Digitalization
39,Munier,Management,2020,535,31,21,10,0.67,66,Medium-High Digitalization
39,Munier,Management,2020,536,24,16,8,0.68,68,Medium-High Digitalization
40,Pleau,Management,2020,537,14,7,7,0.49,48,Medium-Low Digitalization
40,Pleau,Management,2020,538,30,3,27,0.09,9,Low Digitalization
40,Pleau,Management,2020,539,36,36,0,1.0,99,High Digitalization
40,Pleau,Management,2020,540,26,26,0,1.0,100,High Digitalization
40,Pleau,Management,2020,541,10,9,1,0.94,94,High Digitalization
40,Pleau,Management,2020,542,9,5,4,0.58,57,Medium-High Digitalization
40,Pleau,Management,2020,543,20,10,10,0.49,49,Medium-Low Digitalization
40,Pleau,Management,2020,544,11,3,8,0.3,29,Medium-Low Digitalization
40,Pleau,Management,2020,545,12,11,1,0.96,95,High Digitalization
40,Pleau,Management,2020,546,10,3,7,0.26,26,Medium-Low Digitalization
40,Pleau,Management,2020,547,14,12,2,0.87,86,High Digitalization
41,Millon,Management,2020,548,49,19,30,0.38,38,Medium-Low Digitalization
41,Millon,Management,2020,549,19,14,5,0.72,71,Medium-High Digitalization
41,Millon,Management,2020,550,12,6,6,0.52,51,Medium-High Digitalization
41,Millon,Management,2020,551,34,13,21,0.37,36,Medium-Low Digitalization
41,Millon,Management,2020,552,8,8,0,0.98,97,High Digitalization
41,Millon,Management,2020,553,37,17,20,0.46,46,Medium-Low Digitalization
41,Millon,Management,2020,554,25,25,0,0.99,99,High Digitalization
41,Millon,Management,2020,555,34,34,0,1.0,100,High Digitalization
41,Millon,Management,2020,556,24,3,21,0.14,13,Low Digitalization
41,Millon,Management,2020,557,53,16,37,0.31,31,Medium-Low Digitalization
41,Millon,Management,2020,558,8,8,0,1.0,99,High Digitalization
41,Millon,Management,2020,559,30,29,1,0.95,95,High Digitalization
41,Millon,Management,2020,560,40,30,10,0.75,75,Medium-High Digitalization
42,Sandoz,Management,2020,561,27,3,24,0.1,10,Low Digitalization
42,Sandoz,Management,2020,562,54,13,41,0.24,23,Medium-Low Digitalization
42,Sandoz,Management,2020,563,30,29,1,0.97,97,High Digitalization
42,Sandoz,Management,2020,564,19,19,0,1.0,99,High Digitalization
42,Sandoz,Management,2020,565,13,3,10,0.22,22,Medium-Low Digitalization
42,Sandoz,Management,2020,566,35,4,31,0.11,10,Low Digitalization
42,Sandoz,Management,2020,567,19,13,6,0.69,68,Medium-High Digitalization
42,Sandoz,Management,2020,568,7,6,1,0.82,82,High Digitalization
42,Sandoz,Management,2020,569,24,3,21,0.12,12,Low Digitalization
42,Sandoz,Management,2020,570,10,2,8,0.17,16,Low Digitalization
42,Sandoz,Management,2020,571,16,7,9,0.42,42,Medium-Low Digitalization
42,Sandoz,Management,2020,572,9,7,2,0.73,73,Medium-High Digitalization
42,Sandoz,Management,2020,573,22,7,15,0.33,32,Medium-Low Digitalization
42,Sandoz,Management,2020,574,7,7,0,1.0,99,High Digitalization
42,Sandoz,Management,2020,575,10,3,7,0.27,27,Medium-Low Digitalization
42,Sandoz,Management,2020,576,19,18,1,0.93,92,High Digitalization
42,Sandoz,Management,2020,577,5,4,1,0.7,70,Medium-High Digitalization
42,Sandoz,Management,2020,578,34,33,1,0.97,96,High Digitalization
42,Sandoz,Management,2020,579,8,2,6,0.29,29,Medium-Low Digitalization
43,Totin,Management,2020,580,33,30,3,0.9,89,High Digitalization
43,Totin,Management,2020,581,12,0,12,0.02,2,Low Digitalization
43,Totin,Management,2020,582,15,11,4,0.72,72,Medium-High Digitalization
43,Totin,Management,2020,583,34,14,20,0.42,41,Medium-Low Digitalization
43,Totin,Management,2020,584,33,29,4,0.89,88,High Digitalization
43,Totin,Management,2020,585,53,25,28,0.47,46,Medium-Low Digitalization
43,Totin,Management,2020,586,10,4,6,0.36,35,Medium-Low Digitalization
